name,price,location,rating,sold,details_link
Laptop Lenovo Ideapad Flex 5i i3-1215U 512GB SSD 8GB Win11+OHS,Rp8.799.000,Jakarta Barat,5.0,Terjual 26,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_1d6Aeh6Ajhbm-xgVY789CBUsthbm-FQRo2PcB5QiUEH_UDUSz2Q31i6sJfop1No_HRH_yDUMoFyaUEH_nOHmFiy3zwrfo5rM1i6s1fomdfHAyfosyOH_ydHsHDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_3j7P7Ok19BvuJ1F_Ozso1NEu_oozcrhZ3BRqujp1SByH7ND3uxGqMVAZ_g-qj1h_c2ooJNJ39x6uJ77_jzg8JN1__z617BpZ3O7QcuygIgsQu-Myp-6PMoWu3Bvq1BRZ3BRq3-W69ugHBu2_fB-8JN93Mh6uO-t_SjFoJNI19xHuVJ7_M2CPVB1eM2gq_np_1PVP7OkqcB6Hj7h3jzoq1hAZSgsQ3hXyurOgB2IuSPyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D69PsQ_B0gVP6HVKaQcW-qMY2_1o-r7BW69BxufzFyMFN8MVI69PyHMh0Z325q1OAZ9o-Qjyh3BxGouKp1MxqH7O2_fBGr7OW8IgjHRKdyjz6gjOEqpzv3IKdyjzcrfUpgAxMzRPN3I2ooJNJ1sxMZJdFyBxd6VjaZ3BHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z926qMPO_92VHJY1__C68MWd_OzsP7O1_3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z_C6qBuO_S2VHJNJqpCoqMrh_1zCHJO_Zsjibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-mZIu2gc7p1fxzoR-G83h5ySg-guupojF7r1WGoSVWy3FpgRPk3uuoQRz0eugsoJ27317ag1Y9r3oGH1uOzAgXu1V5oS2HZcWi1S2NefPmrAov9Rg5rOzee1VZZ1thyRxV31WoPpoqo1WOuMhSeuBZQSPiqSojPBjOgfu7zsPszmUDUMVDgaUEUSo7QuYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDa6_rDHpK7omFp6_KN9ZFiQBYsy3Njq3zxPcuwy3zpUsth6_KDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstp6_HFbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6Ae7UiFioAnF6mUDUsHN6AUibmUp6_KfUiFiHpjdomUDUsHN6Aji9ZFirI-2yfuwyMBjUsthHA1Fbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6sJFHsjXopJO6_UfHpKao_1RomFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmddHsHRop1RH_eFoArao_JRwe?dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fsinarmulia%2Flaptop-lenovo-ideapad-flex-5i-i3-1215u-512gb-ssd-8gb-win11-ohs-cloud-grey%3FextParam%3Divf%253Dfalse%26src%3Dtopads&src=search&ob=23&page=1&keywords=laptop&management_type=1&t=desktop&is_search=1
DELL 5290 2 in 1 TOUCHSCREEN i7-8650 8TH Gen / 8GB RAM /256GB SSD /FHD,Rp4.400.000,Kab. Bogor,,Terjual 2,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_KhHsUaop1dbm-xgVY789CBUsthbm-FQRo2PcB5QiUEH_HDUSz2Q31i6sJfop1No_HRH_yDUMoFyaUEH_HFHmFiy3zwrfo5rM1i6s1f6mdfHsKRo_Kposr7osjObm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-81hku3BHe72a3BxDHfUpZMWyH7NkysoGQJBkQfBoe7BpZ37OPM-W_Mh-qMY2_uz3Qu21uMWguco7_7zZq7O_HACvzVBR_VPVPOjaZ9z68j-t_1z-oVBkgc26uOVEZ3BRq3UpZSCqHMhO3A-ZQcoc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMoUZSgqZVgkgJyNrV2AZ_g-qjV2_JoGPMoWQcNxupuMyp-tPMoc69Cqe7jfZ32Cq1hAZSxjuOgNguyNHVB9gI2-qMY2yjzGrfUpgAxMzRPE3I2oo1YJQAxMzRPdyjrNHfgU8IooQAxE_7zzHcgU8I2jzpJdgjP6q1B2PfBsHjNfyfO3gBBXZSgjH7NDZ325q1OEZ_oHqMDO_BzC81YJ39x6uVJF_Oo-r7BX_M2iH72D3Ao6QVByZM2xe7jfZ32zHjY_oIPo8jBd_1zs8jYJ_9B6zcoE_MBG6ZUDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUj-UP3BjQ_o_qVJRrj2NQcYiPjBBu9Hf_AzhZ7tfr3OxQAoSPf2gu1O5PcWCuMH7ZSzg__-B_OPhy7thz9uJoMNue34f8jhUqf-Z8SBAg7-FH7YwPMYpuVCCeu--ZsVs8JugZ7ORHOtOZRu3QcPC3u-XPf-krfzf3_uSg9zcofoJUiFiy3hSUstirRzW9fFp9fFa9fFhUiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pUNoaFp6Ae7bAHN6ABPbm-X9foxQMz2gcV7guYxgIHi6sJN6mFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sHNHpnDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsHdoAeibmU7HAndUiFiHpjdHiUDUsHN6AyibmUp6_K7UiFiHpjd6Z-Pbm-FrMBsguYiq3ei6sJpHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEH_nhoad7HAnOHpeFHsedH_rDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXopKNHsJRo_JOHAHf6_jRoR7?is_search=1&r_replacement=new&ob=23&t=desktop&dv=desktop&keywords=laptop&management_type=1&r=https%3A%2F%2Fwww.tokopedia.com%2Farispeedcomp%2Fdell-5290-2-in-1-touchscreen-i7-8650-8th-gen-8gb-ram-256gb-ssd-fhd-16gb-256gb-ssd%3FextParam%3Divf%253Dfalse%26src%3Dtopads&src=search&page=1
LENOVO YOGA SLIM 7 PRO Ryzen 7-6800HS 1TB SSD 16GB WIN11+OHS,Rp14.699.000,Jakarta Barat,4.8,Terjual 16,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_rpH_raopjObm-xgVY789CBUsthbm-FQRo2PcB5QiUEH_eDUSz2Q31i6sJfop1No_HRH_yDUMoFyaUEH_UOHmFiy3zwrfo5rM1i6s1doZdaopKpHAUpH_H7H_yDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_uH7HJNJqRB68BuE_M2-8jO1gpz6zJJaZ3BRqujp1SByH7ND3uxGqMVAZ_g-qjuN_c2SHjNE3_C68jJh_7zS81OEu9Bv17BpZ3O7QcuygIgsQu-Myp-6PMoWu3Bvq1BRZ3BRq3-W69ugHBu2_fB-8JN93Mh6uO-t_SjFoJNI19xHuVJ7_M2CPVB1eM2gq_np_1PVP7OkqcB6Hj7h3jzoq1hAZSgsQ3hXyurOgB2IuSPyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D69PsQ_B0gVP6HVKaQcW-qMY2_1o-r7BW69BxufzFyMFN8MVI69PyHMh0Z325q1OAZ9o-Qjyh3BxGouKp1MxqH7O2_fBGr77h6I2vucrFgjxdr7OW8IgjHRKdyjzcrfUpgAxMzRPN3I2ooJNJ1sxMZJdFyBxd6VjaZ3BHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z926zJuO_M2-o1OJ19xoqMPN_92CoJO2Z9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBk1_zoq_ep_M2uHJNJ1_u6zJ1F_1zgHJBXHA7ibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-mZIu2gc7p1fxzoR-G83h5ySg-guupojF7r1WGoSVWy3FpgRPk3uuoQRz0eugsoJ27317ag1Y9r3oGH1uOzAgXu1V5oS2HZcWi1S2NefPmrAov9Rg5rOzee1VZZ1thyRxV31WoPpoqo1WOuMhSeuBZQSPiqSojPBjOgfu7zsPszmUDUMVDgaUEUSo7QuYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDa6_rDHpK7omFp6_K79ZFiQBYsy3Njq3zxPcuwy3zpUsth6_KDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstp6_HFbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6Ae7UiFioAnF6mUDUsHN6AUibmUp6_KfUiFiHpjdomUDUsHN6Aji9ZFigR-5P9CwrRzay9zBgRji6BDhbA-Pbm-FrMBsguYiq3ei6sJao_nDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEH_na6mdfo_jhHAUpo_KFHsn7bm-hP3ua8uYag3hay3N09RosQR-BUstFbsrOop1Oo_1Fo_UNHAeNopzY?src=search&keywords=laptop&page=1&dv=desktop&is_search=1&ob=23&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fsinarmulia%2Flenovo-yoga-slim-7-pro-ryzen-7-6800hs-1tb-ssd-16gb-win11-ohs-cloud-grey%3FextParam%3Divf%253Dfalse%26src%3Dtopads&management_type=1
"HP Victus 15-fa0008TX i7-12700H 8GB/512SSD/15.6""/RTX3050/Win11+OHS",Rp14.279.000,Jakarta Utara,5.0,Terjual 60+,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_yF6_1dH_Jfbm-xgVY789CBUsthbm-FQRo2PcB5QiUEH_1DUSz2Q31i6sJfop1No_HRH_yDUMoFyaUE6AnFbm-xgVYpyfYagZUEo_KFbsHaoAyNH_1posUfo_UDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1Bd_BH78jYJ1_-ouVuE_7zzHjO1u92vzVu2_JoGrB2yQAoiH7203Ao6qMUpZMh-qMY2_1o-r7BWo9giQ1NDZ325q1O1uMOquVg03uzsPJYJ1MWo1pnF_7zgP7h9z9PgHjB7_S2mqJOJZ_zgqMzk_BPz8jB2PfBiH72F3s-DPuKa1MhszsBF3jo-ojBke3BHe72fyfODQMV9o3gsZJ2f3jx3qMzc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMHaqIgszsBF3jo-ojBke3BHe72dgVP383u36_CgufzEZ325q3-JZSoiHfedgjPR8c-I6_oMZIxp__JdHJOJe_zMZIxEgJrh6cgI_MB-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBo8juE_c2CoJOE_92oqj1O_S2CH1Okgpo-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfB6zcH7_c2gH7Y11_oozVBN_Bzu81OJyfBM1_7YUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUstiejxOq3zWHOot1_PaZSBDQf-fZ3uurpgHoIVbZsghQ3VDHfPRqBBu_3Y7q7V3ypzGPVBoHMuvuRVsZsVVP1efQBuCQpgE_Jx0yB-E81oSeSnp_OYfQRo11JVC1jBGH3odzuBb_9rp3subPugDg7Vg1MNRyM2pgIggo3PBPJyRy7eibm-xQcri6i-pPcOwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAHdoArDoAnF6V7DUMNwyfVXgcBjy9zB9fVjraUEH_jdbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUEHsrN6_rDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsHdoAeibmU7HAndUiFiHpjdHiUDUsHN6AyibmUp6_K7UiFiHpjd6Z-Pbm-FrMBsguYiq3ei6sKFHmFigfYxQVY2gmUEHiFigMBXy3hwrMuDrMVXqOYxgIosQR-BUsthHAJObsyposrRoAeFosndo_yDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXop1FH_JdH_edHAURo_JaH97?t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fagreshpauthorized%2Fhp-victus-15-fa0008tx-i7-12700h-8gb-512ssd-15-6-rtx3050-win11-ohs-harga-promo-8gb-512ssd%3FextParam%3Divf%253Dfalse%26src%3Dtopads&management_type=1&src=search&is_search=1&ob=23&page=1&dv=desktop&keywords=laptop
Lenovo IdeaPad Slim1 14ADA7 AMD 3020e 8GB 256 SSD Win11 OHS,Rp4.749.000,Jakarta Pusat,5.0,Terjual 100+,https://www.tokopedia.com/lenovo-official/lenovo-ideapad-slim1-14ada7-amd-3020e-8gb-256-ssd-win11-ohs?extParam=ivf%3Dfalse%26src%3Dsearch
Lenovo Ideapad Gaming 3i GeForce RTX™ 3050 -I5 12500H 8GB 512SSD,Rp13.749.000,Jakarta Utara,4.9,Terjual 100+,https://www.tokopedia.com/nvidiageforcelt/lenovo-ideapad-gaming-3i-geforce-rtx-3050-i5-12500h-8gb-512ssd-no-bundling-8gb-ddr4?extParam=ivf%3Dfalse%26src%3Dsearch
ASUS TUF F15 FX506HC GeForce RTX™ 3050 - i5 11400 8GB 512ssd,Rp12.254.999,Jakarta Utara,4.9,Terjual 500+,https://www.tokopedia.com/nvidiageforcelt/asus-tuf-f15-fx506hc-geforce-rtx-3050-i5-11400-8gb-512ssd-antigores-8gb?extParam=ivf%3Dfalse%26src%3Dsearch
"LAPTOP ACER ASPIRE 3 A314-22 AMD ATHLON 3050U 4GB 256GB 14"" FHD W10",Rp4.349.000,Jakarta Pusat,4.9,Terjual 500+,https://www.tokopedia.com/protechcom/laptop-acer-aspire-3-a314-22-amd-athlon-3050u-4gb-256gb-14-fhd-w10-14-full-hd?extParam=ivf%3Dfalse%26src%3Dsearch
"LENOVO SLIM D330 FLEX TOUCH - N4020 8GB 128GB 10.1"" W10 PRO",Rp3.266.010,Jakarta Selatan,5.0,Terjual 100+,https://www.tokopedia.com/digitalzonepoins/lenovo-slim-d330-flex-touch-n4020-8gb-128gb-10-1-w10-pro-8-128gb?extParam=ivf%3Dfalse%26src%3Dsearch
ASUS TUF GAMING F15 FX506LH i5-10300H 8GB 512GB GTX1650 4GB W10 144HZ,Rp9.649.000,Jakarta Pusat,4.9,Terjual 750+,https://www.tokopedia.com/collinsofficial/asus-tuf-gaming-f15-fx506lh-i5-10300h-8gb-512gb-gtx1650-4gb-w10-144hz-8gb-flashsale?extParam=ivf%3Dfalse%26src%3Dsearch
"LAPTOP ASUS VIVOBOOK 14X M1403QA Ryzen 5-5600H 16GB 512SSD 14"" W11 OHS",Rp8.294.210,Jakarta Utara,4.9,Terjual 60+,https://www.tokopedia.com/alienwareofficial/laptop-asus-vivobook-14x-m1403qa-ryzen-5-5600h-16gb-512ssd-14-w11-ohs-8gb-unit?extParam=ivf%3Dfalse%26src%3Dsearch
"Acer Aspire 3 Slim A314-22 AMD Athlon 3050U 4GB 256GB 14"" FHD W10 OHS",Rp4.349.000,Jakarta Pusat,4.9,Terjual 750+,https://www.tokopedia.com/collinsofficial/acer-aspire-3-slim-a314-22-amd-athlon-3050u-4gb-256gb-14-fhd-w10-ohs-14-fhd1920x1080?extParam=ivf%3Dfalse%26src%3Dsearch
Laptop Lenovo Thinkpad X250 Ci5 Gen 5 Ram 8GB ssd 128GB Wecam Wifi,Rp2.250.000,Jakarta Pusat,4.9,Terjual 1 rb+,https://www.tokopedia.com/foxcomp/laptop-lenovo-thinkpad-x250-ci5-gen-5-ram-8gb-ssd-128gb-wecam-wifi-ram-4gb-hdd-500gb?extParam=ivf%3Dfalse%26src%3Dsearch
"ACER ASPIRE 5 SLIM A514-54G i3-1115G4 8GB 256G/512G MX350 14"" W11 OHS",Rp6.429.000,Jakarta Pusat,4.9,Terjual 60+,https://www.tokopedia.com/collinsofficial/acer-aspire-5-slim-a514-54g-i3-1115g4-8gb-256g-512g-mx350-14-w11-ohs-ssd-256gb?extParam=ivf%3Dfalse%26src%3Dsearch
Sale Lenovo Thinkpad X260 i5-8GB-SSD 128GB - Murah Aja,Rp2.200.000,Jakarta Pusat,5.0,Terjual 1 rb+,https://www.tokopedia.com/dnacom14/sale-lenovo-thinkpad-x260-i5-8gb-ssd-128gb-murah-aja-x260-core-i3-4gb-hdd-500gb?extParam=ivf%3Dfalse%26src%3Dsearch
"MacBook Pro M1 Chip 13"" 8GB 512GB 256GB Space Grey Silver IBOX",Rp15.645.000,Jakarta Pusat,4.8,Terjual 100+,https://www.tokopedia.com/studioponsel/macbook-pro-m1-chip-13-8gb-512gb-256gb-space-grey-silver-ibox-256gb-cpo-space-grey?extParam=ivf%3Dfalse%26src%3Dsearch
"ASUS VIVOBOOK S14 OLED K3402ZA - I5 12500H 12GB 512SSD W11+OHS 14""90Hz",Rp12.344.999,Jakarta Utara,5.0,Terjual 250+,https://www.tokopedia.com/intelstore-id/asus-vivobook-s14-oled-k3402za-i5-12500h-12gb-512ssd-w11-ohs-14-90hz-flas-sale-12-gb?extParam=ivf%3Dfalse%26src%3Dsearch
ASUS TUF GAMING F15 FX506LH i5-10300H 8GB 512GB GTX1650 4GB W10 144HZ,Rp9.709.999,Jakarta Pusat,4.9,Terjual 500+,https://www.tokopedia.com/protechcom/asus-tuf-gaming-f15-fx506lh-i5-10300h-8gb-512gb-gtx1650-4gb-w10-144hz-16gb?extParam=ivf%3Dfalse%26src%3Dsearch
"ASUS VIVOBOOK ULTRA 15 K513EA i3 1115G4 4/8GB 256GB 15.6""OLED W10 OHS",Rp7.799.000,Jakarta Pusat,4.9,Terjual 500+,https://www.tokopedia.com/collinsofficial/asus-vivobook-ultra-15-k513ea-i3-1115g4-4-8gb-256gb-15-6-oled-w10-ohs-ram4gb-ssd512gb?extParam=ivf%3Dfalse%26src%3Dsearch
Asus TUF FX506LH I565B8TO | i5 10300H 16GB 512ssd GTX1650 4GB W10,Rp9.295.999,Jakarta Utara,4.9,Terjual 250+,https://www.tokopedia.com/gameridos/asus-tuf-fx506lh-i565b8to-i5-10300h-16gb-512ssd-gtx1650-4gb-w10-fs-8gb?extParam=ivf%3Dfalse%26src%3Dsearch
Lenovo Ideapad Gaming 3 GeForce RTX™ 3050 - Ryzen 5 5600 8GB 512SSD,Rp12.099.000,Jakarta Utara,4.9,Terjual 750+,https://www.tokopedia.com/nvidiageforcelt/lenovo-ideapad-gaming-3-geforce-rtx-3050-ryzen-5-5600-8gb-512ssd-tanpa-antigores-8gb?extParam=ivf%3Dfalse%26src%3Dsearch
"LENOVO IDEAPAD GAMING 3 | R5 5600H 8GB 512SSD RTX3050 4GB 15""FHD -QEID",Rp12.089.000,Jakarta Utara,4.9,Terjual 100+,https://www.tokopedia.com/amd-id/lenovo-ideapad-gaming-3-r5-5600h-8gb-512ssd-rtx3050-4gb-15-fhd-qeid-shadow-black?extParam=ivf%3Dfalse%26src%3Dsearch
Obrall Laptop Lenovo Thinkpad X260 Ci5 Gen6 8 GB SSD 256 Murah Muluss,Rp2.450.000,Jakarta Pusat,4.9,Terjual 2 rb+,https://www.tokopedia.com/foxcomp/obrall-laptop-lenovo-thinkpad-x260-ci5-gen6-8-gb-ssd-256-murah-muluss-hdd-500gb-8-gb?extParam=ivf%3Dfalse%26src%3Dsearch
ACER Nitro 5 AN515-58 - RTX3050 i5-12500H 16GB 512SSD WIN11 15.6 144Hz,Rp13.114.999,Jakarta Utara,5.0,Terjual 100+,https://www.tokopedia.com/intelgamingid/acer-nitro-5-an515-58-rtx3050-i5-12500h-16gb-512ssd-win11-15-6-144hz-fs-16gb-100-srgb?extParam=ivf%3Dfalse%26src%3Dsearch
Lenovo Ideapad Gaming 3 Ryzen 5 5600 8GB 512SSD GTX1650 4GB W11 120Hz,Rp10.249.000,Jakarta Utara,4.9,Terjual 750+,https://www.tokopedia.com/lenovolegion/lenovo-ideapad-gaming-3-ryzen-5-5600-8gb-512ssd-gtx1650-4gb-w11-120hz-normal-bundling?extParam=ivf%3Dfalse%26src%3Dsearch
Apple Macbook Air 2020 M1 Chip 512GB Space Gray Gold Silver 256GB,Rp13.399.000,Jakarta Pusat,4.9,Terjual 3 rb+,https://www.tokopedia.com/newrizkyapple/apple-macbook-air-2020-m1-chip-512gb-space-gray-gold-silver-256gb-inter-japan-256gb-gold?extParam=ivf%3Dfalse%26src%3Dsearch
"ASUS Vivobook Pro 14 OLED M3401QC - R5-5600H 8G 512G RTX3050 14"" 2.8K",Rp10.749.000,Jakarta Pusat,5.0,Terjual 60+,https://www.tokopedia.com/collinsofficial/asus-vivobook-pro-14-oled-m3401qc-r5-5600h-8g-512g-rtx3050-14-2-8k?extParam=ivf%3Dfalse%26src%3Dsearch
Apple Macbook Air 2020 M1 Chip 13 inch 512GB Grey Silver Gold 256GB,Rp13.690.000,Jakarta Pusat,4.9,Terjual 1 rb+,https://www.tokopedia.com/studioponsel/apple-macbook-air-2020-m1-chip-13-inch-512gb-grey-silver-gold-256gb-resmi-inter-256gb-grey?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi Redmibook 15 Intel Core i3 11th - Garansi Resmi,Rp4.639.000,Jakarta Pusat,5.0,Terjual 100+,https://www.tokopedia.com/sinmob/xiaomi-redmibook-15-intel-core-i3-11th-garansi-resmi-promo-grey-256gb?extParam=ivf%3Dfalse%26src%3Dsearch
Xiaomi RedmiBook 15 - Core i3 -1115G4 8GB 256GB WIN10 - Garansi Resmi,Rp4.744.000,Jakarta Pusat,5.0,Terjual 70+,https://www.tokopedia.com/uctechnolgy/xiaomi-redmibook-15-core-i3-1115g4-8gb-256gb-win10-garansi-resmi?extParam=ivf%3Dfalse%26src%3Dsearch
Lenovo Thinkpad X270 Touchscreen Core i5 Gen6 8/256GB Ultrabook Mulus,Rp2.450.000,Jakarta Barat,4.9,Terjual 250+,https://www.tokopedia.com/electrocom/lenovo-thinkpad-x270-touchscreen-core-i5-gen6-8-256gb-ultrabook-mulus-x260-i5-gen6-nt-ram-4-128gb-ssd?extParam=ivf%3Dfalse%26src%3Dsearch
"Asus Vivobook 14X M1403QA - Ryzen 5 5600H 16GB 512ssd W11+OHS 14""WUXGA",Rp8.104.999,Jakarta Utara,5.0,Terjual 90+,https://www.tokopedia.com/toptech/asus-vivobook-14x-m1403qa-ryzen-5-5600h-16gb-512ssd-w11-ohs-14-wuxga-8gb-non-bundling?extParam=ivf%3Dfalse%26src%3Dsearch
MSI MODERN 14 I3 1115G4 8GB 256SSD W10 14.0FHD IPS BLIT 1YR GRY,Rp6.289.000,Jakarta Utara,4.9,Terjual 100+,https://www.tokopedia.com/prostorecomputer/msi-modern-14-i3-1115g4-8gb-256ssd-w10-14-0fhd-ips-blit-1yr-gry-laptop-8gb-256ssd?extParam=ivf%3Dfalse%26src%3Dsearch
ASUS VIVOBOOK 14 F415EA i3 1115G4 512gb 8gb W10 14.0FHD IPS,Rp5.699.000,Jakarta Utara,4.9,Terjual 100+,https://www.tokopedia.com/toptech/asus-vivobook-14-f415ea-i3-1115g4-512gb-8gb-w10-14-0fhd-ips-4gb-256ssd-non-bundling?extParam=ivf%3Dfalse%26src%3Dsearch
"ASUS VIVOBOOK 15 A516JAO - i3-1005G1 256GB SSD 15,6"" OHS W10 RESMI",Rp5.799.000,Jakarta Pusat,4.9,Terjual 250+,https://www.tokopedia.com/protechcom/asus-vivobook-15-a516jao-i3-1005g1-256gb-ssd-15-6-ohs-w10-resmi-4gb?extParam=ivf%3Dfalse%26src%3Dsearch
"ASUS VivoBook 14 M415DAO - RYZEN 3-3250U 8GB SSD 512GB 14"" FHD W10 OHS",Rp6.259.000,Jakarta Pusat,4.9,Terjual 1 rb+,https://www.tokopedia.com/collinsofficial/asus-vivobook-14-m415dao-ryzen-3-3250u-8gb-ssd-512gb-14-fhd-w10-ohs?extParam=ivf%3Dfalse%26src%3Dsearch
Acer Nitro 5 AN515-58 GeForce RTX® 3050 - 144Hz intel i5 12500H 8/16GB,Rp12.714.999,Jakarta Utara,5.0,Terjual 100+,https://www.tokopedia.com/nvidiageforcelt/acer-nitro-5-an515-58-geforce-rtx-3050-144hz-intel-i5-12500h-8-16gb-8gb-100srgb?extParam=ivf%3Dfalse%26src%3Dsearch
Lenovo Ideapad Gaming 3 Ryzen 5 5600 8GB 512SSD RTX3050 4GB 15.6FHD,Rp12.099.000,Jakarta Utara,4.9,Terjual 500+,https://www.tokopedia.com/lenovolegion/lenovo-ideapad-gaming-3-ryzen-5-5600-8gb-512ssd-rtx3050-4gb-15-6fhd-ram-8gb?extParam=ivf%3Dfalse%26src%3Dsearch
LAPTOP LENOVO V15 G2 RYZEN 5 5500U 8GB 512SSD VEGA7 15.6FHD W11,Rp6.699.000,Jakarta Utara,4.8,Terjual 100+,https://www.tokopedia.com/toptech/laptop-lenovo-v15-g2-ryzen-5-5500u-8gb-512ssd-vega7-15-6fhd-w11-8gb-256ssd-no-bundling?extParam=ivf%3Dfalse%26src%3Dsearch
XIAOMI REDMIBOOK 15 - I3 1115G4 8GB 256GB 512GB 15.6in W10 HOME RESMI,Rp4.799.000,Jakarta Pusat,5.0,Terjual 30+,https://www.tokopedia.com/anugerahdigital/xiaomi-redmibook-15-i3-1115g4-8gb-256gb-512gb-15-6in-w10-home-resmi-8gb-256gb-non?extParam=ivf%3Dfalse%26src%3Dsearch
HUAWEI MateBook D15 i3-1115G4 Laptop [8+256GB] | Win 11 | Wi-Fi 6,Rp7.029.000,Jakarta Selatan,4.9,Terjual 250+,https://www.tokopedia.com/huawei/huawei-matebook-d15-i3-1115g4-laptop-8-256gb-win-11-wi-fi-6?extParam=ivf%3Dfalse%26src%3Dsearch
"ASUS BR1100CKA - INTEL N4500 4GB 128GB 11.6"" INTEL UHD W10 RESMI",Rp2.978.000,Jakarta Pusat,5.0,Terjual 80+,https://www.tokopedia.com/hosanacomp/asus-br1100cka-intel-n4500-4gb-128gb-11-6-intel-uhd-w10-resmi?extParam=ivf%3Dfalse%26src%3Dsearch
ASUS E410MAO FHD451 N4020 4GB 512SSD W10+OHS 14.0FHD BLIT NPAD BLACK,Rp4.184.000,Jakarta Utara,5.0,Terjual 250+,https://www.tokopedia.com/royalltech/asus-e410mao-fhd451-n4020-4gb-512ssd-w10-ohs-14-0fhd-blit-npad-black-blue?extParam=ivf%3Dfalse%26src%3Dsearch
"ACER ASPIRE 5 SLIM A514-54 - i3-1115G4 DDR4 4GB/8GB 512GB 14"" W10 OHS",Rp6.449.000,Jakarta Pusat,4.9,Terjual 1 rb+,https://www.tokopedia.com/collinsofficial/acer-aspire-5-slim-a514-54-i3-1115g4-ddr4-4gb-8gb-512gb-14-w10-ohs-ram-8gb-hd?extParam=ivf%3Dfalse%26src%3Dsearch
